2020-03-22 22:09:46.240 | INFO     | __main__:<module>:10 - Starting up!
2020-03-22 22:09:46.241 | INFO     | controlpanel.updaters:run:31 - Starting MQTT updater thread
2020-03-22 22:09:46.515 | INFO     | controlpanel.frames:next_frame:49 - Frame switch: 0
2020-03-22 22:09:46.544 | INFO     | controlpanel.updaters:on_connect:40 - HEJ!
2020-03-22 22:09:46.544 | INFO     | controlpanel.updaters:on_connect:41 - Connected with result code  0
2020-03-22 22:09:46.544 | INFO     | controlpanel.updaters:on_connect:42 - /megatron/electricityTicker
2020-03-22 22:09:48.240 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:50.897 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:53.567 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:56.203 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:09:58.805 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:01.423 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:04.034 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:06.633 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:09.304 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:11.995 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:14.685 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:17.305 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:19.901 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:22.493 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:25.085 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:27.782 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:30.483 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:33.132 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:35.646 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:38.173 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:40.677 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:43.175 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:45.688 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:48.212 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:50.732 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:53.268 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:55.945 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:10:58.681 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:01.386 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:03.933 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:06.472 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:09.023 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:11.577 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:14.316 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:19.676 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:22.213 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:24.760 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:27.313 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:29.862 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:32.433 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:34.990 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:37.554 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:40.208 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:42.945 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:45.682 | INFO     | controlpanel.updaters:on_message:57 - message!
2020-03-22 22:11:48.363 | INFO     | controlpanel.updaters:on_message:57 - message!
